연도,시도,회사,용도,수요가수,공급량
2004,충남,충남,열병합용,3.0,1014.0
2004,충남,충남,일반용1,95.0,520.0
2004,충남,충남,일반용2,7.0,544.0
2004,충남,충남,집단에너지용,,
2004,충남,충남,취사용,2479.0,1102.0
2004,충북,참빛충북,개별난방용,13292.0,12493.0
2004,충북,참빛충북,냉난방용,5.0,252.0
2004,충북,참빛충북,산업용,3.0,500.0
2004,충북,참빛충북,수송용,0.0,0.0
2004,충북,참빛충북,업무난방용,8.0,590.0
2004,충북,참빛충북,연료전지용,,
2004,충북,참빛충북,열병합용,0.0,0.0
2004,충북,참빛충북,일반용1,65.0,819.0
2004,충북,참빛충북,일반용2,0.0,0.0
2004,충북,참빛충북,집단에너지용,,
2004,충북,참빛충북,취사용,5791.0,1171.0
2004,충북,청주,개별난방용,103994.0,99253.0
2004,충북,청주,냉난방용,128.0,2913.0
2004,충북,청주,산업용,112.0,110398.0
2004,충북,청주,수송용,7.0,2657.0
2004,충북,청주,업무난방용,3898.0,10461.0
2004,충북,청주,연료전지용,,
2004,충북,청주,열병합용,0.0,0.0
2004,충북,청주,일반용1,4782.0,17851.0
2004,충북,청주,일반용2,0.0,0.0
2004,충북,청주,집단에너지용,,
2004,충북,청주,취사용,61709.0,4473.0
2005,강원,강원,개별난방용,47149.0,52481.0
2005,강원,강원,냉난방용,95.0,1412.0
2005,강원,강원,산업용,8.0,72.0
2005,강원,강원,수송용,1.0,715.0
2005,강원,강원,업무난방용,798.0,9254.0
2005,강원,강원,연료전지용,,
2005,강원,강원,열병합용,3.0,373.0
2005,강원,강원,일반용1,1650.0,4658.0
2005,강원,강원,일반용2,15.0,672.0
2005,강원,강원,집단에너지용,5.0,524.0
2005,강원,강원,취사용,14542.0,1151.0
2005,강원,참빛,개별난방용,11518.0,8201.0
2005,강원,참빛,냉난방용,8.0,113.0
2005,강원,참빛,산업용,0.0,0.0
2005,강원,참빛,수송용,0.0,0.0
2005,강원,참빛,업무난방용,48.0,980.0
2005,강원,참빛,연료전지용,,
2005,강원,참빛,열병합용,0.0,0.0
2005,강원,참빛,일반용1,65.0,941.0
2005,강원,참빛,일반용2,0.0,0.0
2005,강원,참빛,집단에너지용,0.0,0.0
2005,강원,참빛,취사용,555.0,185.0
2005,강원,참빛영동,개별난방용,14993.0,11730.0
2005,강원,참빛영동,냉난방용,9.0,104.0
2005,강원,참빛영동,산업용,0.0,0.0
2005,강원,참빛영동,수송용,0.0,0.0
2005,강원,참빛영동,업무난방용,33.0,1105.0
2005,강원,참빛영동,연료전지용,,
2005,강원,참빛영동,열병합용,0.0,0.0
2005,강원,참빛영동,일반용1,169.0,1339.0
2005,강원,참빛영동,일반용2,4.0,352.0
2005,강원,참빛영동,집단에너지용,0.0,0.0
2005,강원,참빛영동,취사용,1172.0,107.0
2005,강원,참빛원주,개별난방용,51980.0,51343.0
2005,강원,참빛원주,냉난방용,43.0,893.0
2005,강원,참빛원주,산업용,40.0,15939.0
2005,강원,참빛원주,수송용,1.0,706.0
2005,강원,참빛원주,업무난방용,387.0,5553.0
2005,강원,참빛원주,연료전지용,,
2005,강원,참빛원주,열병합용,1.0,223.0
2005,강원,참빛원주,일반용1,753.0,2834.0
2005,강원,참빛원주,일반용2,21.0,2928.0
2005,강원,참빛원주,집단에너지용,1.0,332.0
2005,강원,참빛원주,취사용,6900.0,567.0
2005,경기,대한,개별난방용,320208.0,300849.0
2005,경기,대한,냉난방용,361.0,11402.0
2005,경기,대한,산업용,306.0,58236.0
2005,경기,대한,수송용,3.0,20772.0
2005,경기,대한,업무난방용,5115.0,35106.0
2005,경기,대한,연료전지용,,
2005,경기,대한,열병합용,2.0,1777.0
2005,경기,대한,일반용1,27013.0,42542.0
2005,경기,대한,일반용2,256.0,21036.0
2005,경기,대한,집단에너지용,1.0,134.0
2005,경기,대한,취사용,119879.0,51599.0
2005,경기,삼천리,개별난방용,1283705.0,1100812.0
2005,경기,삼천리,냉난방용,833.0,28296.0
2005,경기,삼천리,산업용,1428.0,822962.0
2005,경기,삼천리,수송용,6.0,36955.0
2005,경기,삼천리,업무난방용,12726.0,145263.0
2005,경기,삼천리,연료전지용,,
2005,경기,삼천리,열병합용,11.0,4240.0
2005,경기,삼천리,일반용1,21870.0,85394.0
2005,경기,삼천리,일반용2,699.0,74815.0
2005,경기,삼천리,집단에너지용,7.0,51068.0
2005,경기,삼천리,취사용,496086.0,202538.0
2005,경기,서울,개별난방용,177186.0,171664.0
2005,경기,서울,냉난방용,225.0,8554.0
2005,경기,서울,산업용,165.0,25472.0
2005,경기,서울,수송용,3.0,15070.0
2005,경기,서울,업무난방용,12019.0,17597.0
2005,경기,서울,연료전지용,,
2005,경기,서울,열병합용,0.0,0.0
2005,경기,서울,일반용1,20096.0,28839.0
2005,경기,서울,일반용2,305.0,19682.0
2005,경기,서울,집단에너지용,0.0,0.0
2005,경기,서울,취사용,149850.0,33953.0
2005,경기,예스코,개별난방용,152169.0,166308.0
2005,경기,예스코,냉난방용,68.0,2117.0
2005,경기,예스코,산업용,206.0,5804.0
2005,경기,예스코,수송용,2.0,8105.0
2005,경기,예스코,업무난방용,1988.0,8706.0
2005,경기,예스코,연료전지용,,
2005,경기,예스코,열병합용,0.0,0.0
2005,경기,예스코,일반용1,3232.0,11278.0
2005,경기,예스코,일반용2,73.0,8081.0
2005,경기,예스코,집단에너지용,0.0,0.0
2005,경기,예스코,취사용,17248.0,21723.0
2005,경기,인천,개별난방용,0.0,0.0
2005,경기,인천,냉난방용,2.0,70.0
2005,경기,인천,산업용,3.0,447.0
2005,경기,인천,수송용,0.0,0.0
2005,경기,인천,업무난방용,5.0,143.0
2005,경기,인천,연료전지용,,
2005,경기,인천,열병합용,0.0,0.0
2005,경기,인천,일반용1,4.0,27.0
2005,경기,인천,일반용2,1.0,33.0
2005,경기,인천,집단에너지용,0.0,0.0
2005,경기,인천,취사용,0.0,0.0
2005,경기,한진,개별난방용,150538.0,166004.0
2005,경기,한진,냉난방용,92.0,2475.0
2005,경기,한진,산업용,295.0,59564.0
2005,경기,한진,수송용,1.0,2924.0
2005,경기,한진,업무난방용,3598.0,15187.0
2005,경기,한진,연료전지용,,
2005,경기,한진,열병합용,0.0,0.0
2005,경기,한진,일반용1,2723.0,11655.0
2005,경기,한진,일반용2,110.0,10658.0
2005,경기,한진,집단에너지용,0.0,0.0
2005,경기,한진,취사용,27602.0,22431.0
2005,경남,경남,개별난방용,257690.0,166272.0
2005,경남,경남,냉난방용,7.0,9446.0
2005,경남,경남,산업용,567.0,253008.0
2005,경남,경남,수송용,2.0,14167.0
2005,경남,경남,업무난방용,1125.0,24444.0
2005,경남,경남,연료전지용,,
2005,경남,경남,열병합용,4.0,2692.0
2005,경남,경남,일반용1,31617.0,29873.0
2005,경남,경남,일반용2,467.0,29743.0
2005,경남,경남,집단에너지용,1.0,15395.0
2005,경남,경남,취사용,54579.0,34573.0
2005,경남,경동,개별난방용,37834.0,23776.0
2005,경남,경동,냉난방용,17.0,448.0
2005,경남,경동,산업용,185.0,78594.0
2005,경남,경동,수송용,1.0,2817.0
2005,경남,경동,업무난방용,167.0,938.0
2005,경남,경동,연료전지용,,
2005,경남,경동,열병합용,0.0,0.0
2005,경남,경동,일반용1,889.0,1902.0
2005,경남,경동,일반용2,33.0,2893.0
2005,경남,경동,집단에너지용,2.0,8515.0
2005,경남,경동,취사용,11885.0,5424.0
2005,경남,지에스이,개별난방용,33736.0,24789.0
2005,경남,지에스이,냉난방용,32.0,1535.0
2005,경남,지에스이,산업용,73.0,30505.0
2005,경남,지에스이,수송용,2.0,2349.0
2005,경남,지에스이,업무난방용,22.0,3761.0
2005,경남,지에스이,연료전지용,,
2005,경남,지에스이,열병합용,3.0,1100.0
2005,경남,지에스이,일반용1,725.0,1953.0
2005,경남,지에스이,일반용2,37.0,3689.0
2005,경남,지에스이,집단에너지용,3.0,1275.0
2005,경남,지에스이,취사용,8894.0,759.0
2005,경북,경북,개별난방용,19124.0,15886.0
2005,경북,경북,냉난방용,25.0,541.0
2005,경북,경북,산업용,15.0,26308.0
2005,경북,경북,수송용,0.0,0.0
2005,경북,경북,업무난방용,39.0,1364.0
2005,경북,경북,연료전지용,,
2005,경북,경북,열병합용,0.0,0.0
2005,경북,경북,일반용1,642.0,1726.0
2005,경북,경북,일반용2,0.0,0.0
2005,경북,경북,집단에너지용,0.0,0.0
2005,경북,경북,취사용,7350.0,1167.0
2005,경북,구미,개별난방용,111621.0,89194.0
2005,경북,구미,냉난방용,49.0,1672.0
2005,경북,구미,산업용,260.0,237617.0
2005,경북,구미,수송용,0.0,0.0
2005,경북,구미,업무난방용,501.0,8863.0
2005,경북,구미,연료전지용,,
2005,경북,구미,열병합용,0.0,0.0
2005,경북,구미,일반용1,3239.0,7023.0
2005,경북,구미,일반용2,94.0,6558.0
2005,경북,구미,집단에너지용,0.0,0.0
2005,경북,구미,취사용,8262.0,14192.0
2005,경북,대구,개별난방용,54255.0,35153.0
2005,경북,대구,냉난방용,53.0,1343.0
2005,경북,대구,산업용,73.0,32169.0
2005,경북,대구,수송용,1.0,3950.0
2005,경북,대구,업무난방용,249.0,4614.0
2005,경북,대구,연료전지용,,
2005,경북,대구,열병합용,1.0,590.0
2005,경북,대구,일반용1,526.0,761.0
2005,경북,대구,일반용2,48.0,4007.0
2005,경북,대구,집단에너지용,1.0,540.0
2005,경북,대구,취사용,5553.0,6305.0
2005,경북,서라벌,개별난방용,39271.0,27940.0
2005,경북,서라벌,냉난방용,18.0,854.0
2005,경북,서라벌,산업용,35.0,23929.0
2005,경북,서라벌,수송용,0.0,0.0
2005,경북,서라벌,업무난방용,59.0,2364.0
2005,경북,서라벌,연료전지용,,
2005,경북,서라벌,열병합용,0.0,0.0
2005,경북,서라벌,일반용1,591.0,545.0
2005,경북,서라벌,일반용2,99.0,9250.0
2005,경북,서라벌,집단에너지용,0.0,0.0
2005,경북,서라벌,취사용,5491.0,4638.0
2005,경북,포항,개별난방용,74336.0,68184.0
2005,경북,포항,냉난방용,76.0,2278.0
2005,경북,포항,산업용,114.0,186908.0
2005,경북,포항,수송용,0.0,0.0
2005,경북,포항,업무난방용,534.0,5994.0
2005,경북,포항,연료전지용,,
2005,경북,포항,열병합용,3.0,1435.0
2005,경북,포항,일반용1,1430.0,5135.0
2005,경북,포항,일반용2,85.0,6946.0
2005,경북,포항,집단에너지용,2.0,1642.0
2005,경북,포항,취사용,15668.0,2821.0
2005,광주,해양,개별난방용,275775.0,205323.0
2005,광주,해양,냉난방용,443.0,19380.0
2005,광주,해양,산업용,527.0,75959.0
2005,광주,해양,수송용,3.0,22511.0
2005,광주,해양,업무난방용,4092.0,30014.0
2005,광주,해양,연료전지용,,
2005,광주,해양,열병합용,1.0,47.0
2005,광주,해양,일반용1,16963.0,25033.0
2005,광주,해양,일반용2,166.0,17588.0
2005,광주,해양,집단에너지용,1.0,91.0
2005,광주,해양,취사용,44334.0,36769.0
2005,대구,대구,개별난방용,384615.0,320844.0
2005,대구,대구,냉난방용,554.0,19973.0
2005,대구,대구,산업용,1007.0,227598.0
2005,대구,대구,수송용,6.0,29785.0
2005,대구,대구,업무난방용,2146.0,40836.0
2005,대구,대구,연료전지용,,
2005,대구,대구,열병합용,5.0,1864.0
2005,대구,대구,일반용1,10356.0,24992.0
2005,대구,대구,일반용2,684.0,52428.0
2005,대구,대구,집단에너지용,3.0,752.0
2005,대구,대구,취사용,134358.0,60586.0
2005,대전,충남,개별난방용,253112.0,274178.0
2005,대전,충남,냉난방용,763.0,20947.0
2005,대전,충남,산업용,512.0,43991.0
2005,대전,충남,수송용,2.0,9924.0
2005,대전,충남,업무난방용,6745.0,72155.0
2005,대전,충남,연료전지용,,
2005,대전,충남,열병합용,15.0,6855.0
2005,대전,충남,일반용1,10929.0,46995.0
2005,대전,충남,일반용2,254.0,16338.0
2005,대전,충남,집단에너지용,19.0,7041.0
2005,대전,충남,취사용,95019.0,39550.0
2005,부산,부산,개별난방용,504551.0,385043.0
2005,부산,부산,냉난방용,726.0,34426.0
2005,부산,부산,산업용,678.0,327591.0
2005,부산,부산,수송용,2.0,3521.0
2005,부산,부산,업무난방용,699.0,52675.0
2005,부산,부산,연료전지용,,
2005,부산,부산,열병합용,7.0,5781.0
2005,부산,부산,일반용1,13487.0,50089.0
2005,부산,부산,일반용2,588.0,58147.0
2005,부산,부산,집단에너지용,1.0,28147.0
2005,부산,부산,취사용,169786.0,82515.0
2005,서울,강남,개별난방용,262524.0,239853.0
2005,서울,강남,냉난방용,245.0,5813.0
2005,서울,강남,산업용,165.0,16744.0
2005,서울,강남,수송용,3.0,5870.0
2005,서울,강남,업무난방용,11653.0,33563.0
2005,서울,강남,연료전지용,,
2005,서울,강남,열병합용,0.0,0.0
2005,서울,강남,일반용1,6427.0,21687.0
2005,서울,강남,일반용2,121.0,13740.0
2005,서울,강남,집단에너지용,0.0,0.0
2005,서울,강남,취사용,37338.0,36512.0
2005,서울,대한,개별난방용,433188.0,408287.0
2005,서울,대한,냉난방용,1970.0,58621.0
2005,서울,대한,산업용,33.0,4455.0
2005,서울,대한,수송용,2.0,13951.0
2005,서울,대한,업무난방용,33122.0,167797.0
2005,서울,대한,연료전지용,,
2005,서울,대한,열병합용,12.0,13434.0
2005,서울,대한,일반용1,28846.0,125133.0
2005,서울,대한,일반용2,377.0,35264.0
2005,서울,대한,집단에너지용,9.0,28966.0
2005,서울,대한,취사용,173450.0,70595.0
2005,서울,서울,개별난방용,1071211.0,1019619.0
2005,서울,서울,냉난방용,1467.0,39174.0
2005,서울,서울,산업용,172.0,48659.0
2005,서울,서울,수송용,3.0,25055.0
2005,서울,서울,업무난방용,75870.0,195880.0
2005,서울,서울,연료전지용,,
2005,서울,서울,열병합용,1.0,132027.0
2005,서울,서울,일반용1,37864.0,139943.0
2005,서울,서울,일반용2,659.0,54873.0
2005,서울,서울,집단에너지용,11.0,6734.0
2005,서울,서울,취사용,201048.0,143907.0
2005,서울,예스코,개별난방용,702223.0,665483.0
2005,서울,예스코,냉난방용,1288.0,47178.0
2005,서울,예스코,산업용,959.0,18734.0
2005,서울,예스코,수송용,3.0,10438.0
2005,서울,예스코,업무난방용,26905.0,169668.0
2005,서울,예스코,연료전지용,,
2005,서울,예스코,열병합용,12.0,5961.0
2005,서울,예스코,일반용1,29418.0,133079.0
2005,서울,예스코,일반용2,549.0,50513.0
2005,서울,예스코,집단에너지용,11.0,5112.0
2005,서울,예스코,취사용,72034.0,95912.0
2005,서울,한진,개별난방용,336005.0,359819.0
2005,서울,한진,냉난방용,333.0,7076.0
2005,서울,한진,산업용,200.0,2258.0
2005,서울,한진,수송용,3.0,16377.0
2005,서울,한진,업무난방용,10097.0,47779.0
2005,서울,한진,연료전지용,,
2005,서울,한진,열병합용,1.0,104820.0
2005,서울,한진,일반용1,7061.0,31404.0
2005,서울,한진,일반용2,222.0,22570.0
2005,서울,한진,집단에너지용,0.0,0.0
2005,서울,한진,취사용,154858.0,59217.0
2005,울산,경동,개별난방용,234562.0,166669.0
2005,울산,경동,냉난방용,155.0,5880.0
2005,울산,경동,산업용,286.0,570656.0
2005,울산,경동,수송용,3.0,13891.0
2005,울산,경동,업무난방용,1314.0,14162.0
2005,울산,경동,연료전지용,,
2005,울산,경동,열병합용,1.0,878.0
2005,울산,경동,일반용1,5725.0,18814.0
2005,울산,경동,일반용2,236.0,21687.0
2005,울산,경동,집단에너지용,1.0,873.0
2005,울산,경동,취사용,8947.0,30081.0
2005,인천,삼천리,개별난방용,240396.0,237073.0
2005,인천,삼천리,냉난방용,172.0,5148.0
2005,인천,삼천리,산업용,502.0,341247.0
2005,인천,삼천리,수송용,2.0,16369.0
2005,인천,삼천리,업무난방용,1861.0,24644.0
2005,인천,삼천리,연료전지용,,
2005,인천,삼천리,열병합용,6.0,3321.0
2005,인천,삼천리,일반용1,3126.0,14927.0
2005,인천,삼천리,일반용2,126.0,17328.0
2005,인천,삼천리,집단에너지용,1.0,3996.0
2005,인천,삼천리,취사용,33968.0,33289.0
2005,인천,인천,개별난방용,435064.0,365483.0
2005,인천,인천,냉난방용,341.0,8533.0
2005,인천,인천,산업용,165.0,139604.0
2005,인천,인천,수송용,3.0,19959.0
2005,인천,인천,업무난방용,18488.0,34272.0
2005,인천,인천,연료전지용,,
2005,인천,인천,열병합용,2.0,1853.0
2005,인천,인천,일반용1,7080.0,28545.0
2005,인천,인천,일반용2,315.0,23781.0
2005,인천,인천,집단에너지용,3.0,2873.0
2005,인천,인천,취사용,87010.0,59755.0
2005,전남,대화,개별난방용,32570.0,26762.0
2005,전남,대화,냉난방용,33.0,689.0
2005,전남,대화,산업용,21.0,15914.0
2005,전남,대화,수송용,1.0,734.0
2005,전남,대화,업무난방용,141.0,2070.0
2005,전남,대화,연료전지용,,
2005,전남,대화,열병합용,0.0,0.0
2005,전남,대화,일반용1,296.0,1147.0
2005,전남,대화,일반용2,25.0,2375.0
2005,전남,대화,집단에너지용,0.0,0.0
2005,전남,대화,취사용,9624.0,5699.0
2005,전남,목포,개별난방용,43311.0,26140.0
2005,전남,목포,냉난방용,56.0,1486.0
2005,전남,목포,산업용,10.0,1322.0
2005,전남,목포,수송용,1.0,22.0
2005,전남,목포,업무난방용,150.0,2761.0
2005,전남,목포,연료전지용,,
2005,전남,목포,열병합용,0.0,0.0
2005,전남,목포,일반용1,616.0,2643.0
2005,전남,목포,일반용2,14.0,3143.0
2005,전남,목포,집단에너지용,0.0,0.0
2005,전남,목포,취사용,4233.0,5664.0
2005,전남,전남,개별난방용,67615.0,52042.0
2005,전남,전남,냉난방용,102.0,2457.0
2005,전남,전남,산업용,25.0,90157.0
2005,전남,전남,수송용,1.0,2327.0
2005,전남,전남,업무난방용,635.0,4700.0
2005,전남,전남,연료전지용,,
2005,전남,전남,열병합용,0.0,0.0
2005,전남,전남,일반용1,970.0,3231.0
2005,전남,전남,일반용2,19.0,1614.0
2005,전남,전남,집단에너지용,0.0,0.0
2005,전남,전남,취사용,11704.0,994.0
2005,전남,해양,개별난방용,11028.0,5558.0
2005,전남,해양,냉난방용,4.0,583.0
2005,전남,해양,산업용,12.0,4533.0
2005,전남,해양,수송용,0.0,0.0
2005,전남,해양,업무난방용,31.0,1143.0
